midi_filename,composer,duration,average_tempo,key_signature,mode,chord_progression
2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_07_Track07_wav.midi,Johann Sebastian Bach,238.729729219,0.0,C,minor,"['C', 'G', 'Perfect Fourth above C', 'G', 'G-minor trichord', 'Augmented Ninth above F', 'F', 'F-incomplete dominant-seventh chord', 'Minor Third above C', 'F', 'Eb-whole-tone trichord', 'Major Tenth above Eb', 'E-', 'Major Second above C', 'E-', 'D-phrygian trichord']"
2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,Johann Sebastian Bach,202.549209844,0.0,C#,major,"['Diminished Eighteenth above C#', 'enharmonic equivalent to major triad above C#', 'Perfect Fourth above G#', 'C#', 'Diminished Fourth with octave doublings above C#', 'F#-incomplete minor-seventh chord', 'Perfect Fourth above C#', 'Perfect Fourth with octave doublings above C#', 'enharmonic equivalent to major triad above F', 'Perfect Fifth above C#', 'Perfect Fifth with octave doublings above C#', 'enharmonic equivalent to major triad above F#', 'Diminished Seventh above C#', 'Diminished Seventh with octave doublings above C#', 'enharmonic equivalent to major triad above F', 'Perfect Fifth above C#']"
2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_02_Track02_wav.midi,Johann Sebastian Bach,208.378530937,0.0,C#,major,"['Diminished Fourth with octave doublings above C#', 'C#', 'Perfect Fifth with octave doublings above C#', 'C#', 'Diminished Eleventh above C#', 'C#', 'Augmented Thirteenth above Eb', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'Perfect Fourth with octave doublings above C#', 'Perfect Fifth above C#', 'enharmonic equivalent to major triad above F', 'F', 'enharmonic equivalent to major triad above F', 'F']"
2011/MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_15_Track15_wav.midi,Johann Sebastian Bach,202.95919875,0.0,C#,major,"['Diminished Fourth above C#', 'C#', 'Perfect Fifth with octave doublings above C#', 'Perfect Fourth above G#', 'Diminished Eleventh above C#', 'C#', 'F#-incomplete minor-seventh chord', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'Perfect Eleventh above C#', 'C#', 'enharmonic equivalent to major triad above F', 'F']"
2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--1.midi,Johann Sebastian Bach,328.45052625,0.0,C#,minor,"['Perfect Twelfth above C#', 'F#-quartal trichord', 'Perfect Eleventh above C#', 'Minor Tenth above C#', 'Diminished Tenth above C#', 'Diminished Tenth above C#', 'Minor Tenth above C#', 'Minor Third with octave doublings above C#', 'Perfect Octave above C#', 'Minor Third with octave doublings above C#', 'Minor Tenth above C#', 'C#-minor triad', 'C#-minor triad', 'C#-minor triad', 'C#-minor seventh chord', 'C#-incomplete minor-seventh chord']"
2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--1.midi,Johann Sebastian Bach,208.537451719,0.0,C#,major,"['Diminished Eighteenth above C#', 'Perfect Fifth with octave doublings above C#', 'Diminished Fourth above C#', 'Perfect Octave above C#', 'F#-incomplete minor-seventh chord', 'F#-incomplete minor-seventh chord', 'F#-incomplete minor-seventh chord', 'E-', 'Perfect Fourth with octave doublings above C#', 'Augmented Sixteenth above F', 'enharmonic equivalent to major triad above F', 'F', 'enharmonic equivalent to major triad above F', 'Perfect Octave above C#', 'G#-major-second major tetrachord', 'enharmonic equivalent to major triad above F#']"
2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--1.midi,Johann Sebastian Bach,180.019852031,0.0,C#,major,"['Diminished Fourth with octave doublings above C#', 'G#', 'Diminished Fourth with octave doublings above C#', 'Perfect Fourth above C#', 'Augmented Thirteenth above Eb', 'Perfect Fourth above C#', 'Perfect Fourth with octave doublings above C#', 'enharmonic equivalent to major triad above F', 'Perfect Fifth above C#', 'Perfect Fifth with octave doublings above C#', 'enharmonic equivalent to major triad above F#', 'B-', 'Diminished Seventh above C#', 'Perfect Octave above C#', 'enharmonic equivalent to major triad above F', 'Perfect Fifth above C#']"
2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--1.midi,Johann Sebastian Bach,195.688906875,0.0,C#,major,"['Diminished Fourth with octave doublings above C#', 'Perfect Fourth above G#', 'Diminished Eleventh above C#', 'Perfect Fourth above C#', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'Perfect Octave above C#', 'Perfect Fourth with octave doublings above C#', 'F#', 'C#', 'enharmonic equivalent to major triad above F', 'Augmented Sixteenth above F', 'enharmonic equivalent to major triad above F', 'Perfect Fifth above C#', 'Perfect Fifth with octave doublings above C#']"
2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--1.midi,Johann Sebastian Bach,217.730208333,0.0,C#,major,"['Diminished Fourth with octave doublings above C#', 'C#', 'Perfect Fifth with octave doublings above C#', 'Diminished Fourth with octave doublings above C#', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'E-', 'Perfect Eleventh above C#', 'Perfect Fourth with octave doublings above C#', 'C#', 'enharmonic equivalent to major triad above F', 'enharmonic equivalent to major triad above F', 'F', 'enharmonic equivalent to major triad above F', 'Perfect Fifth with octave doublings above C#']"
2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_12_R1_2013_wav--1.midi,Johann Sebastian Bach,211.061487656,0.0,C#,major,"['Diminished Fourth with octave doublings above C#', 'Perfect Fifth with octave doublings above C#', 'C#', 'Diminished Eleventh above C#', 'C#', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'Perfect Eleventh above C#', 'Perfect Fifth above C#', 'enharmonic equivalent to major triad above F', 'F', 'enharmonic equivalent to major triad above F', 'F', 'Augmented Fifth with octave doublings above F', 'enharmonic equivalent to major triad above F']"
2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--1.midi,Johann Sebastian Bach,194.047126088,0.0,C#,major,"['Diminished Fourth with octave doublings above C#', 'Perfect Fifth with octave doublings above C#', 'Diminished Fourth with octave doublings above C#', 'Diminished Fourth with octave doublings above C#', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'Perfect Fourth with octave doublings above C#', 'Perfect Fifth above C#', 'enharmonic equivalent to major triad above F', 'F', 'enharmonic equivalent to major triad above F', 'enharmonic equivalent to major triad above F', 'Perfect Fifth with octave doublings above C#', 'enharmonic equivalent to major triad above F#', 'F#']"
2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--1.midi,Johann Sebastian Bach,454.246340625,0.0,C#,minor,"['Perfect Twelfth above C#', 'F#-quartal trichord', 'C#-perfect-fourth minor tetrachord', 'C#-dorian pentachord', 'C#-quartal tetramirror', 'C#-quartal trichord', 'C#-minor triad', 'C#-minor triad', 'Perfect Fifth with octave doublings above C#', 'C#-minor triad', 'C#-minor triad', 'C#-minor triad', 'C#-minor triad', 'C#', 'C#-minor triad', 'C#-minor seventh chord']"
2008/MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--1.midi,Johann Sebastian Bach,322.878950625,0.0,C#,minor,"['Perfect Twelfth above C#', 'F#-quartal trichord', 'F#-incomplete dominant-seventh chord', 'Minor Tenth above C#', 'Diminished Tenth above C#', 'Minor Tenth above C#', 'Perfect Octave above C#', 'Minor Tenth above C#', 'C#-minor triad', 'C#-minor triad', 'Minor Third with octave doublings above C#', 'C#-incomplete minor-seventh chord', 'Minor Fourteenth above C#', 'F#-perfect-fourth minor tetrachord', 'F#-minor triad', 'C#']"
2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--1.midi,Johann Sebastian Bach,439.36964195,0.0,C#,minor,"['Perfect Twelfth above C#', 'F#-quartal trichord', 'Perfect Eleventh above C#', 'F#-incomplete dominant-seventh chord', 'Minor Tenth above C#', 'C#-minor trichord', 'Diminished Tenth above C#', 'Diminished Tenth above C#', 'C#', 'Minor Tenth above C#', 'Perfect Octave above C#', 'C#', 'Minor Tenth above C#', 'C#-minor triad', 'C#-minor triad', 'C#-minor triad']"
2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1.midi,Johann Sebastian Bach,381.53808,0.0,C#,minor,"['C#', 'E', 'G#', 'C#', 'Perfect Fifth above C#', 'C#', 'C#-major-minor trichord', 'Minor Third with octave doublings above C#', 'Minor Third with octave doublings above C#', 'Minor Third with octave doublings above C#', 'Minor Third above C#', 'F#-incomplete dominant-seventh chord', 'C#-major pentachord', 'C#-major-second major tetrachord', 'enharmonic equivalent to major triad above B', 'Diminished Seventh above F#']"
2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--1.midi,Johann Sebastian Bach,313.288949531,0.0,D,major,"['Perfect Octave above D', 'multiple octaves above D', 'D-whole-tone trichord', 'D-whole-tone trichord', 'Perfect Octave above D', 'G-quartal trichord', 'Perfect Octave above D', 'Major Third with octave doublings above D', 'Perfect Fifth with octave doublings above D', 'Perfect Octave above D', 'multiple octaves above D', 'A', 'D', 'F#', 'D', 'F#']"
2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,Johann Sebastian Bach,174.840904219,0.0,D,major,"['D', 'Major Second with octave doublings above D', 'Major Second above D', 'Major Tenth above D', 'D-major triad', 'Major Second above D', 'Minor Seventeenth above F#', 'Major Second above D', 'Major Tenth above D', 'Major Sixth above A', 'Major Second above D', 'Minor Seventeenth above E', 'Major Second above E', 'Perfect Eleventh above D', 'G-major triad', 'Major Sixth with octave doublings above D']"
2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--1.midi,Johann Sebastian Bach,208.622909367,0.0,D,major,"['D', 'Major Second above D', 'Major Tenth above D', 'Major Sixth above A', 'Major Second above D', 'Minor Seventeenth above F#', 'D-major-second major tetrachord', 'Major Second above D', 'Major Tenth above D', 'Major Sixth above A', 'Major Second above D', 'Minor Seventeenth above E', 'E-minor trichord', 'Major Second above E', 'Perfect Eleventh above D', 'Major Sixth with octave doublings above D']"
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--1.midi,Johann Sebastian Bach,373.192708333,0.0,D,major,"['Perfect Octave above D', 'Major Second with octave doublings above D', 'G-incomplete major-seventh chord', 'Minor Second above F#', 'A', 'F#', 'A', 'D', 'A', 'D', 'F#', 'D', 'F#', 'A', 'A', 'D-major triad']"
2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--1.midi,Johann Sebastian Bach,352.833514688,0.0,D,major,"['Perfect Octave above D', 'Major Second with octave doublings above D', 'G-incomplete major-seventh chord', 'Perfect Octave above D', 'A', 'F#', 'A', 'D', 'A', 'D', 'F#', 'D', 'F#', 'A', 'D-major triad', 'Major Sixth with octave doublings above A']"
2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_02_Track02_wav.midi,Johann Sebastian Bach,153.460049531,0.0,D,major,"['Perfect Octave above D', 'Major Second with octave doublings above D', 'G-incomplete major-seventh chord', 'Perfect Octave above D', 'A', 'F#', 'A', 'D', 'A', 'D', 'F#', 'D', 'F#', 'A', 'D-major triad', 'Major Sixth with octave doublings above A']"
2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_03_Track03_wav.midi,Johann Sebastian Bach,171.830757656,0.0,D,major,"['D', 'D', 'D', 'D', 'G', 'Major Third above G', 'B', 'B', 'E', 'Perfect Fourth above E', 'A', 'Major Second above G', 'G', 'G', 'F#', 'Minor Tenth above F#']"
2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_01_Track01_wav.midi,Johann Sebastian Bach,203.718416123,0.0,D,minor,"['Minor Second with octave doublings above C#', 'Perfect Double-octave above D', 'Bb-whole-tone trichord', 'Bb-whole-tone trichord', 'G-quartal trichord', 'D-minor trichord', 'D', 'Minor Third above D', 'Major Second above D', 'Minor Third above G', 'Perfect Double-octave above D', 'G-minor triad', 'Minor Third with octave doublings above G', 'G-minor triad', 'G-minor triad', 'Diminished Twelfth above C#']"
2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_02_Track02_wav.midi,Johann Sebastian Bach,220.760997188,0.0,D,minor,"['D', 'D', 'D-minor triad', 'D', 'A', 'Minor Tenth above D', 'D', 'D', 'Minor Thirteenth above D', 'G-minor triad', 'G', 'B-', 'Perfect Eleventh above D', 'E', 'E-quartal tetramirror', 'Diminished Fifth above C#']"
2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_02_Track02_wav.midi,Johann Sebastian Bach,228.760455,0.0,D,minor,"['Minor Second with octave doublings above C#', 'Perfect Double-octave above D', 'Minor Seventh with octave doublings above D', 'Minor Fourteenth above D', 'Bb-incomplete major-seventh chord', 'Minor Second above A', 'D', 'G-incomplete dominant-seventh chord', 'D', 'Major Second with octave doublings above D', 'D', 'Minor Second above E', 'Minor Sixth above D', 'Minor Sixth above D', 'G', 'Perfect Fourth with octave doublings above D']"
2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--1.midi,Johann Sebastian Bach,213.624252187,0.0,D,minor,"['Minor Second with octave doublings above C#', 'Major Second above Bb', 'G-quartal trichord', 'D', 'D-minor trichord', 'Minor Second above E', 'D', 'Minor Second above E', 'D', 'G-minor triad', 'Minor Third above G', 'Perfect Double-octave above D', 'Perfect Double-octave above G', 'B-', 'Major Thirteenth above Bb', 'Perfect Fourth above D']"
2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--1.midi,Johann Sebastian Bach,208.592994983,0.0,D,minor,"['Minor Second with octave doublings above C#', 'Perfect Double-octave above D', 'D', 'Major Second above Bb', 'Perfect Nineteenth above D', 'G-quartal trichord', 'Perfect Eighteenth above D', 'Minor Seventeenth above D', 'D-minor trichord', 'Major Second with octave doublings above D', 'Major Second with octave doublings above D', 'D', 'F', 'D-minor trichord', 'Major Second above D', 'Minor Third above G']"
2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--1.midi,Johann Sebastian Bach,230.445816562,0.0,D,major,"['D', 'D', 'Major Second above E', 'Perfect Fifth above D', 'Major Second above E', 'D', 'Minor Seventeenth above F#', 'Major Second above D', 'F#', 'Perfect Fifth above D', 'Major Second above E', 'D', 'Minor Seventeenth above E', 'Minor Third with octave doublings above E', 'E', 'Major Second above E']"
2011/MIDI-Unprocessed_08_R1_2011_MID--AUDIO_R1-D3_07_Track07_wav.midi,Johann Sebastian Bach,200.214810469,0.0,C#,major,"['Diminished Fourth with octave doublings above C#', 'C#', 'Perfect Fifth with octave doublings above C#', 'C#', 'Diminished Eleventh above C#', 'Perfect Fourth above C#', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'Perfect Fourth with octave doublings above C#', 'C#', 'enharmonic equivalent to major triad above F', 'G#', 'Perfect Fifth with octave doublings above C#', 'Perfect Fifth with octave doublings above C#', 'Perfect Fifth with octave doublings above C#']"
2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--1.midi,Johann Sebastian Bach,229.831138779,0.0,C#,major,"['Diminished Fourth with octave doublings above C#', 'Perfect Fifth with octave doublings above C#', 'C#', 'Diminished Eleventh above C#', 'C#', 'Augmented Sixteenth above Eb', 'F#-incomplete minor-seventh chord', 'F#-incomplete minor-seventh chord', 'E-', 'F#-incomplete minor-seventh chord', 'E-', 'C#', 'enharmonic equivalent to major triad above F', 'F', 'enharmonic equivalent to major triad above F', 'F']"
2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--1.midi,Johann Sebastian Bach,388.630754531,0.0,E-,minor,"['Minor Second with octave doublings above D', 'E-', 'Augmented Ninth above Eb', 'Major Ninth above Eb', 'Eb-incomplete minor-seventh chord', 'Augmented Tenth above Eb', 'Eb-incomplete dominant-seventh chord', 'Augmented Second with octave doublings above Eb', 'Augmented Sixteenth above Eb', 'B-', 'G#', 'Minor Third above G#', 'B', 'B-', 'E-', 'Minor Second above D']"
2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--1.midi,Johann Sebastian Bach,157.071157031,0.0,E,major,"['Perfect Octave above E', 'Major Third with octave doublings above E', 'Major Tenth above E', 'E-major triad', 'E-major triad', 'Major Third with octave doublings above E', 'E-incomplete major-seventh chord', 'E-incomplete major-seventh chord', 'Major Third with octave doublings above E', 'A-Hirajoshi pentatonic', 'A-Hirajoshi pentatonic', 'A-all-interval tetrachord', 'A-quartal trichord', 'A-major-second major tetrachord', 'A-major triad', 'A-major triad']"
2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--1.midi,Johann Sebastian Bach,141.199110937,0.0,E,major,"['Perfect Octave above E', 'Major Third with octave doublings above E', 'Major Tenth above E', 'Perfect Twelfth above E', 'Perfect Double-octave above E', 'Major Third with octave doublings above E', 'E-incomplete major-seventh chord', 'E-incomplete major-seventh chord', 'Major Third with octave doublings above E', 'A-Hirajoshi pentatonic', 'A-all-interval tetrachord', 'A-all-interval tetrachord', 'A-quartal trichord', 'A-major-second major tetrachord', 'A-major triad', 'A-major triad']"
2011/MIDI-Unprocessed_03_R1_2011_MID--AUDIO_R1-D1_15_Track15_wav.midi,Johann Sebastian Bach,144.941094375,0.0,E,major,"['Perfect Octave above E', 'Major Third with octave doublings above E', 'E-major triad', 'E-major triad', 'Perfect Twelfth above E', 'E-major triad', 'Major Third with octave doublings above E', 'Major Third with octave doublings above E', 'E-incomplete major-seventh chord', 'E-incomplete major-seventh chord', 'E-incomplete major-seventh chord', 'Major Third with octave doublings above E', 'Major Third above E', 'A-all-interval tetrachord', 'A-all-interval tetrachord', 'A-quartal trichord']"
2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--1.midi,Johann Sebastian Bach,151.017422404,0.0,E,major,"['Perfect Octave above E', 'Major Third with octave doublings above E', 'Major Tenth above E', 'E-major triad', 'Perfect Twelfth above E', 'Major Third with octave doublings above E', 'E-incomplete major-seventh chord', 'Major Third with octave doublings above E', 'Perfect Fourth with octave doublings above E', 'A-all-interval tetrachord', 'A-all-interval tetrachord', 'A-quartal trichord', 'A-major-second major tetrachord', 'A-major triad', 'Perfect Fourth with octave doublings above E', 'Major Third with octave doublings above E']"
2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.midi,Johann Sebastian Bach,150.834730992,0.0,E,major,"['Perfect Octave above E', 'Major Tenth above E', 'Perfect Twelfth above E', 'Major Third with octave doublings above E', 'E-incomplete major-seventh chord', 'Major Third with octave doublings above E', 'Major Third above E', 'A-Hirajoshi pentatonic', 'A-all-interval tetrachord', 'A-all-interval tetrachord', 'A-lydian pentachord', 'A-quartal trichord', 'A-major triad', 'Perfect Fourth with octave doublings above E', 'Major Third with octave doublings above E', 'Major Second with octave doublings above E']"
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.midi,Johann Sebastian Bach,159.4875,0.0,E,major,"['Perfect Octave above E', 'Major Third with octave doublings above E', 'Major Tenth above E', 'E-major triad', 'Perfect Twelfth above E', 'Major Third with octave doublings above E', 'E-incomplete major-seventh chord', 'E-incomplete major-seventh chord', 'E-incomplete major-seventh chord', 'Major Third with octave doublings above E', 'A-Hirajoshi pentatonic', 'A-all-interval tetrachord', 'A-quartal trichord', 'A-major-second major tetrachord', 'A-major triad', 'Perfect Fourth with octave doublings above E']"
2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.midi,Johann Sebastian Bach,201.866666667,0.0,E,minor,"['E', 'Major Ninth above E', 'E-minor triad', 'E-minor triad', 'E-minor triad', 'E-minor triad', 'E-perfect-fourth minor tetrachord', 'E-perfect-fourth minor tetrachord', 'E-perfect-fourth minor tetrachord', 'E-minor triad', 'E-perfect-fourth minor tetrachord', 'E-perfect-fourth minor tetrachord', 'Perfect Fifth with octave doublings above E', 'A-quartal trichord', 'Perfect Fourth with octave doublings above E', 'A-incomplete dominant-seventh chord']"
2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.midi,Johann Sebastian Bach,342.303343594,0.0,E-,major,"['E-', 'Major Tenth above Eb', 'Augmented Tenth above Eb', 'Eb-quartal trichord', 'Perfect Twelfth above Eb', 'E-', 'Augmented Tenth above Eb', 'Eb-incomplete major-seventh chord', 'Major Tenth above Eb', 'Major Ninth above Eb', 'Perfect Octave above Eb', 'Augmented Sixth with octave doublings above Eb', 'C#-Italian augmented sixth chord', 'E-', 'Augmented Sixth above Eb', 'C#-quartal trichord']"
2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.midi,Johann Sebastian Bach,226.341921094,0.0,E-,major,"['Minor Third above G', 'Eb-major triad', 'G-minor triad', 'Eb-major seventh chord', 'Eb-major triad', 'B-', 'G', 'E-', 'G', 'Minor Sixth above G', 'E-', 'Minor Seventh above F', 'Bb-major triad', 'Bb-major seventh chord', 'D-minor triad', 'Major Sixth above F']"
2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.midi,Johann Sebastian Bach,246.290459838,0.0,E-,major,"['Minor Third above G', 'Eb-major triad', 'Eb-major seventh chord', 'G-minor triad', 'Eb-major triad', 'Minor Third above G', 'Major Sixth with octave doublings above Bb', 'Minor Third with octave doublings above G', 'G', 'E-', 'Major Tenth above Eb', 'G', 'Minor Sixth above G', 'E-', 'Minor Seventh above F', 'F']"
2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--1.midi,Johann Sebastian Bach,511.423776062,0.0,E-,minor,"['enharmonic equivalent to minor triad above Eb', 'B-', 'B-', 'enharmonic equivalent to minor triad above Eb', 'Augmented Second above Eb', 'B-', 'Augmented Second with octave doublings above Eb', 'E-', 'E-', 'Augmented Second above Eb', 'F#', 'enharmonic equivalent to minor triad above Eb', 'B', 'enharmonic equivalent to minor triad above Eb', 'E-', 'E-']"
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--1.midi,Johann Sebastian Bach,545.822916667,0.0,E-,minor,"['enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb', 'B-', 'enharmonic equivalent to minor triad above Eb', 'Augmented Second above Eb', 'B-', 'enharmonic equivalent to minor triad above Eb', 'Augmented Second with octave doublings above Eb', 'E-', 'Augmented Second above Eb', 'F#', 'F#', 'enharmonic equivalent to minor triad above Eb', 'B', 'enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb']"
2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--1.midi,Johann Sebastian Bach,513.906669879,0.0,E-,minor,"['enharmonic equivalent to minor triad above Eb', 'B-', 'Augmented Second above Eb', 'B-', 'enharmonic equivalent to minor triad above Eb', 'Augmented Second with octave doublings above Eb', 'F#', 'enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb', 'E-', 'Augmented Third with octave doublings above Eb', 'enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb', 'Augmented Third with octave doublings above Eb', 'B']"
2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.midi,Johann Sebastian Bach,524.592514954,0.0,E-,minor,"['enharmonic equivalent to minor triad above Eb', 'B-', 'B-', 'enharmonic equivalent to minor triad above Eb', 'Augmented Second above Eb', 'B-', 'enharmonic equivalent to minor triad above Eb', 'Augmented Second with octave doublings above Eb', 'E-', 'F#', 'enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb', 'B', 'B', 'Diminished Fourth above B', 'E-']"
2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--3.midi,Johann Sebastian Bach,483.489083883,0.0,E-,minor,"['enharmonic equivalent to minor triad above Eb', 'B-', 'B-', 'enharmonic equivalent to minor triad above Eb', 'B-', 'B-', 'enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb', 'B-', 'F#', 'enharmonic equivalent to minor triad above Eb', 'enharmonic equivalent to minor triad above Eb', 'E-', 'enharmonic equivalent to minor triad above Eb', 'E-']"
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--1.midi,Johann Sebastian Bach,127.639583333,0.0,F,major,"['Perfect Double-octave above F', 'Minor Third with octave doublings above A', 'A-incomplete minor-seventh chord', 'Minor Tenth above A', 'Major Third above F', 'F-incomplete dominant-seventh chord', 'D-incomplete dominant-seventh chord', 'Major Tenth above Bb', 'Bb-major triad', 'Augmented Fourth above Bb', 'F', 'B-', 'Minor Sixth above D', 'Bb-major triad', 'Perfect Double-octave above F', 'Minor Third above A']"
2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.midi,Johann Sebastian Bach,269.760681094,0.0,D,minor,"['F', 'Major Twenty-first above F', 'Perfect Triple-octave above F', 'Major Second with octave doublings above F', 'Major 23rd above F', 'Major Second with octave doublings above F', 'Perfect Double-octave above F', 'Major Seventh with octave doublings above F', 'Major Fourteenth above F', 'Major Thirteenth above F', 'D-incomplete minor-seventh chord', 'Perfect Twelfth above F', 'F', 'D-minor triad', 'D-minor seventh chord', 'F-major triad']"
2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.midi,Johann Sebastian Bach,302.413048083,0.0,D,minor,"['F', 'Major Twenty-first above F', 'Perfect Triple-octave above F', 'Major Second with octave doublings above F', 'Major 23rd above F', 'Major Second with octave doublings above F', 'multiple octaves above F', 'Perfect Double-octave above F', 'Major Fourteenth above F', 'D-minor trichord', 'Major Thirteenth above F', 'D-incomplete minor-seventh chord', 'Perfect Twelfth above F', 'D-minor triad', 'F-major triad', 'F-perfect-fourth major tetrachord']"
2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.midi,Johann Sebastian Bach,336.694374844,0.0,F,minor,"['Augmented Second with octave doublings above F', 'Augmented Second with octave doublings above F', 'Augmented Second with octave doublings above F', 'Augmented Second with octave doublings above F', 'enharmonic equivalent to minor triad above F', 'Augmented Second with octave doublings above F', 'Augmented Second with octave doublings above F', 'G#-minor tetramirror', 'G-incomplete minor-seventh chord', 'G-incomplete minor-seventh chord', 'E-minor-second diminished tetrachord', 'G-incomplete minor-seventh chord', 'F', 'C-phrygian tetrachord', 'C-incomplete major-seventh chord', 'Augmented Fifth above C']"
